job_id,energy_qpu_kwh,energy_cpu_kwh,energy_total_kwh,cost_energy_total,phi_qpu,phi_cpu,qpu_time_s,cpu_time_s,qpu_wait_s,cpu_wait_s,wait_total_s,qpu_turn_s,cpu_turn_s,turn_total_s,job_turnaround_s
144,1.4432,0.0025,1.4457,0.2602,0.9982707339005327,0.001729266099467386,83.7448,1.5504,0.0,0.0,0.0,83.74480000000001,1.5503999999999998,85.29520000000001,87.2961
145,0.0841,0.0003,0.0844,0.0152,0.9964454976303316,0.003554502369668246,5.046,0.1727,0.0,0.0,0.0,5.046,0.17270000000000002,5.2187,5.7166
146,0.2595,0.0006,0.2601,0.0468,0.9976931949250288,0.0023068050749711646,14.3606,0.3873,0.0,0.0,0.0,14.3606,0.3873,14.7479,14.7438
147,0.482,0.0008,0.4828,0.0869,0.9983429991714995,0.0016570008285004144,24.7872,0.5054,0.0,0.0,0.0,24.787200000000006,0.5054,25.292600000000007,25.7974
148,1.9078,0.0031,1.9109,0.344,0.9983777277722539,0.0016222722277460882,102.6656,1.8995,0.0,0.0,0.0,102.66559999999998,1.8994999999999995,104.56509999999999,107.0603
149,0.564,0.0001,0.5641,0.1015,0.9998227264669383,0.0001772735330615139,30.974,0.0826,0.0,0.0,0.0,30.974000000000004,0.08259999999999999,31.056600000000003,31.0563
150,3.5462,0.0174,3.5636,0.6414,0.9951172971152766,0.004882702884723313,196.3102,11.595,0.0,0.0,0.0,196.3102,11.594999999999999,207.9052,210.9073
151,0.5264,0.0002,0.5266,0.0948,0.9996202050892519,0.000379794910748196,29.5897,0.1141,0.0,0.0,0.0,29.589699999999997,0.1141,29.703799999999998,29.7024
152,0.3837,0.0,0.3837,0.0691,1.0,0.0,22.3101,0.0129,0.0,0.0,0.0,22.310100000000002,0.0129,22.323,22.3241
153,0.8503,0.0011,0.8514,0.1532,0.9987080103359172,0.0012919896640826874,49.983,0.6884,0.0,0.0,0.0,49.983000000000004,0.6884000000000001,50.671400000000006,53.6671
